CandidateID,Concept,Section,Classification,ContextSnippet
CAND_0000739,FAISS,Skills,Mention only,vue.js fastapi hugging face transformers semantic search prompt engineering vector search pinecone rag fine-tuning llms faiss information retrieval embeddings llms
CAND_0000739,Pinecone,Skills,Mention only,redis data pipelines opencv vue.js fastapi hugging face transformers semantic search prompt engineering vector search pinecone rag fine-tuning llms faiss information retrieval embeddings llms
CAND_0000739,Embeddings,Skills,Mention only,face transformers semantic search prompt engineering vector search pinecone rag fine-tuning llms faiss information retrieval embeddings llms
CAND_0000739,RAG,Skills,Mention only,data pipelines opencv vue.js fastapi hugging face transformers semantic search prompt engineering vector search pinecone rag fine-tuning llms faiss information retrieval embeddings llms
CAND_0000745,Pinecone,Skills,Mention only,agile pinecone llamaindex docker microservices go project management redux webpack terraform apache flink seo mongodb
CAND_0000760,Milvus,Skills,Mention only,airflow data pipelines next.js milvus project management etl sales tailwind go css javascript postgresql hadoop
CAND_0000764,Elasticsearch,Skills,Mention only,elasticsearch agile cnn photoshop figma microservices dbt sales javascript postgresql etl go css rest apis
CAND_0000770,RAG,Skills,Mention only,kafka agile scrum apache flink html terraform feature engineering marketing prompt engineering vector search rag information retrieval semantic search recommendation systems fine-tuning llms
CAND_0000775,RAG,Skills,Mention only,gcp tts next.js statistical modeling rest apis diffusion models mlflow time series mlops computer vision rag
CAND_0000782,Weaviate,Skills,Mention only,tailwind opencv sap weaviate feature engineering forecasting etl data pipelines semantic search aws
CAND_0000784,Weaviate,Skills,Mention only,marketing grpc etl django react vue.js postgresql apache flink feature engineering graphql weaviate bigquery forecasting langchain spark sap
CAND_0000797,OpenSearch,Skills,Future interest,opensearch java pinecone six sigma speech recognition time series deep learning spring boot hugging face
CAND_0000797,Pinecone,Skills,Future interest,opensearch java pinecone six sigma speech recognition time series deep learning spring boot hugging face transformers weights
CAND_0000799,Milvus,Skills,Mention only,kubeflow sales tailwind milvus airflow gans typescript data pipelines
CAND_0000803,Pinecone,Skills,Mention only,llms vector search fine-tuning llms embeddings information retrieval prompt engineering semantic search hugging face transformers pinecone langchain sentence transformers rag
CAND_0000803,Embeddings,Skills,Mention only,excel next.js docker gcp flask kubernetes mlflow css tailwind llms vector search fine-tuning llms embeddings information retrieval prompt engineering semantic search hugging face transformers pinecone langchain sentence transformers rag
CAND_0000803,RAG,Skills,Mention only,llms embeddings information retrieval prompt engineering semantic search hugging face transformers pinecone langchain sentence transformers rag
CAND_0000805,Pinecone,Skills,Future interest,databricks rust photoshop node.js pinecone angular learning to rank feature engineering six sigma agile react spring boot
CAND_0000815,FAISS,Skills,Mention only,graphql marketing redux agile content writing pinecone langchain vector search llms semantic search prompt engineering faiss hugging face transformers
CAND_0000815,Pinecone,Skills,Mention only,feature engineering etl accounting rust graphql marketing redux agile content writing pinecone langchain vector search llms semantic search prompt engineering faiss hugging face transformers
CAND_0000820,Embeddings,Skills,Mention only,computer vision diffusion models apache flink apache beam project management python rust css langchain embeddings snowflake etl illustrator gans haystack
CAND_0000821,FAISS,Skills,Mention only,react mongodb css recommendation systems pinecone sentence transformers embeddings semantic search prompt engineering information retrieval faiss fine-tuning llms langchain
CAND_0000821,Pinecone,Skills,Mention only,azure redis powerpoint rust weights & biases react mongodb css recommendation systems pinecone sentence transformers embeddings semantic search prompt engineering information retrieval faiss fine-tuning llms langchain
CAND_0000821,Embeddings,Skills,Mention only,azure redis powerpoint rust weights & biases react mongodb css recommendation systems pinecone sentence transformers embeddings semantic search prompt engineering information retrieval faiss fine-tuning llms langchain
CAND_0000828,FAISS,Skills,Mention only,rest apis etl microservices mongodb go java data pipelines vue.js faiss embeddings vector search semantic search prompt engineering llms hugging face transformers rag fine-tuning llms
CAND_0000828,Embeddings,Skills,Mention only,rest apis etl microservices mongodb go java data pipelines vue.js faiss embeddings vector search semantic search prompt engineering llms hugging face transformers rag fine-tuning llms langchain
CAND_0000828,RAG,Skills,Mention only,data pipelines vue.js faiss embeddings vector search semantic search prompt engineering llms hugging face transformers rag fine-tuning llms langchain information retrieval
CAND_0000834,OpenSearch,Skills,Mention only,opencv flask feature engineering aws forecasting llamaindex opensearch azure excel hadoop
CAND_0000839,FAISS,Skills,Mention only,html illustrator webpack powerpoint spring boot aws azure terraform sentence transformers pinecone prompt engineering embeddings faiss rag vector search fine-tuning llms langchain semantic search information retrieval
CAND_0000839,Pinecone,Skills,Mention only,postgresql html illustrator webpack powerpoint spring boot aws azure terraform sentence transformers pinecone prompt engineering embeddings faiss rag vector search fine-tuning llms langchain semantic search information retrieval
CAND_0000839,Embeddings,Skills,Mention only,postgresql html illustrator webpack powerpoint spring boot aws azure terraform sentence transformers pinecone prompt engineering embeddings faiss rag vector search fine-tuning llms langchain semantic search information retrieval
CAND_0000839,RAG,Skills,Mention only,illustrator webpack powerpoint spring boot aws azure terraform sentence transformers pinecone prompt engineering embeddings faiss rag vector search fine-tuning llms langchain semantic search information retrieval
CAND_0000845,Embeddings,Skills,Mention only,salesforce crm grpc angular sap spring boot sales azure time series apache beam embeddings langchain hugging face transformers semantic search rag llms recommendation systems sentence transformers
CAND_0000845,RAG,Skills,Mention only,spring boot sales azure time series apache beam embeddings langchain hugging face transformers semantic search rag llms recommendation systems sentence transformers
CAND_0000847,FAISS,Skills,Mention only,vision apache flink docker figma gcp javascript pinecone information retrieval vector search rag prompt engineering faiss sentence transformers hugging face transformers llms semantic search recommendation systems embeddings
CAND_0000847,Pinecone,Skills,Mention only,accounting computer vision apache flink docker figma gcp javascript pinecone information retrieval vector search rag prompt engineering faiss sentence transformers hugging face transformers llms
CAND_0000847,Embeddings,Skills,Mention only,search rag prompt engineering faiss sentence transformers hugging face transformers llms semantic search recommendation systems embeddings
CAND_0000847,RAG,Skills,Mention only,accounting computer vision apache flink docker figma gcp javascript pinecone information retrieval vector search rag prompt engineering faiss sentence transformers hugging face transformers llms semantic search recommendation systems embeddings
CAND_0000859,Pinecone,Skills,Mention only,pinecone seo docker cnn semantic search spring boot salesforce crm dbt opencv scrum databricks image
CAND_0000862,FAISS,Skills,Mention only,kafka object detection ci/cd recommendation systems vector search sentence transformers prompt engineering information retrieval embeddings faiss langchain pinecone llms semantic search hugging face transformers
CAND_0000862,Pinecone,Skills,Mention only,detection ci/cd recommendation systems vector search sentence transformers prompt engineering information retrieval embeddings faiss langchain pinecone llms semantic search hugging face transformers
CAND_0000862,Embeddings,Skills,Mention only,docker kafka object detection ci/cd recommendation systems vector search sentence transformers prompt engineering information retrieval embeddings faiss langchain pinecone llms semantic search hugging face transformers
CAND_0000869,FAISS,Skills,Mention only,figma accounting graphql time series llamaindex mlops grpc faiss rust
CAND_0000870,Weaviate,Skills,Mention only,weaviate flask cnn speech recognition data pipelines figma content writing vector search node.js powerpoint
